Airport Name,Location,Country,Latitude,Longitude
King Street-Old Town Station,Arlington,United States,38.806501,-77.06112
Airport MARTA Station,Atlanta,United States,33.640758,-84.44685
Peachtree Center MARTA Station,Atlanta,United States,33.759677,-84.387548
Lenox MARTA Station,Atlanta,United States,33.847144,-84.35631
Seattle Center Monorail,Seattle,United States,47.621263,-122.349972
Westlake Center Monorail,Seattle,United States,47.611969,-122.337082
WSF Terminal Pier 52,Seattle,United States,47.602657,-122.337729
Court Square,New York,United States,40.747615,-73.945069
Chambers Street - World Trade Center - Park Place,New York,United States,40.712655,-74.009657
Secaucus Junction,Secaucus,United States,40.76161,-74.074985
Prospect Ave. BMT 4th Ave. Line,New York,United States,40.666789,-73.994079
Union Passenger Terminal,New Orleans,United States,29.9462,-90.0786
Canal at Carondelet Streetcar Stop,New Orleans,United States,29.953573,-90.070099
St. Charles at Lee Circle Streetcar Stop,New Orleans,United States,29.942916,-90.072903
St. Charles at Louisiana Streetcar Stop,New Orleans,United States,29.92825,-90.091591
St. Charles at Jefferson Streetcar Stop,New Orleans,United States,29.928584,-90.112945
St. Charles at S. Carrollton Streetcar Stop,New Orleans,United States,29.943257,-90.1341
S. Carrollton at S. Claiborne Streetcar Stop,New Orleans,United States,29.955749,-90.120711
Union Station,Indianapolis,United States,39.763056,-86.159444
Albion Amtrak Station,Albion,United States,42.247222,-84.756111
Racine North Shore Station,Racine,United States,42.72,-87.8168
La Crosse Amtrak Station,La Crosse,United States,43.8334,-91.2472
Wisconsin Dells Amtrak Station,Wisconsin Dells,United States,43.6266,-89.7775
Portage Amtrak Station,Portage,United States,43.5471,-89.4677
Richland Center Station,Richland Center,United States,43.3345,-90.3888
SFO BART Station,Millbrae,United States,37.6159,-122.3926
Embarcadero Station,San Francisco,United States,37.793056,-122.397222
San Bruno BART Station,San Bruno,United States,37.6377,-122.4163
Ashby BART Station,Berkeley,United States,37.853068,-122.269957
Blake Knolls,Blake Knolls,United States,32.28,-118.25
Mangonia Park Station,Mangonia Park,United States,26.758383,-80.076459
Lake Worth Station,Lake Worth,United States,26.616131,-80.069135
Delray Beach Station,Delray Beach,United States,26.454215,-80.090934
Boca Raton Station,Boca Raton,United States,26.392596,-80.099076
New London Union Station,New London,United States,41.354167,-72.093056
Midway CTA Station,Chicago,United States,41.78661,-87.737875
Anaheim Regional Transportation Intermodal Center,Anaheim,United States,33.803889,-117.8775
Simi Valley Train Station,Simi Valley,United States,34.270556,-118.694722
Saint Paul Union Depot,St. Paul,United States,44.947778,-93.086111
Target Field Metro Transit Station,Minneapolis,United States,44.983333,-93.277222
Mall of America Metro Transit Station,Bloomington,United States,44.854167,-93.239
Terminal 1 Lindbergh Metro Transit Station,Hennepin County,United States,44.8811,-93.2057
Terminal 2 Humphrey Metro Transit Station,Hennepin County,United States,44.8742,-93.2241
Chitina Airport,Chitina,United States,61.515833,-144.436667
Tappahannock Municipal,Tappahannock,United States,37.925136,-76.871631
Person County Airport,Roxboro,United States,36.28490067,-78.98419952
Hazel Crest Metra Station,Hazel Crest,United States,41.580764,-87.658491
Western Springs Metra Station,Western Springs,United States,41.809,-87.9011
South San Francisco BART Station,South San Francisco,United States,37.664264,-122.444043
Colma BART Station,Colma,United States,37.684722,-122.466111
Balboa Park Station,San Francisco,United States,37.721629,-122.447519
Glen Park BART Station,Glen Park,United States,37.733118,-122.433808
24th Street Mission BART Station,San Francisco,United States,37.752,-122.4187
16th Street Mission BART Station,San Francisco,United States,37.764847,-122.420042
Civic Center - UN Plaza Station,San Francisco,United States,37.779861,-122.413498
Orient Point Ferry Terminal,Orient,United States,41.155167,-72.241662
Evanston Davis Street Station,Evanston,United States,42.0478267,-87.6845187
Evanston Central Street Station,Evanston,United States,42.064219,-87.7002417
Wilmette Station,Wilmette,United States,42.0767983,-87.7105988
Birmingham Station,Birmingham,United States,33.512778,-86.806944
Tampa Union Station,Tampa,United States,27.952222,-82.451111
Montgomery Union Station,Montgomery,United States,32.380278,-86.314444
Charlotte Amtrak Station,Charlotte,United States,35.241222,-80.822639
Fayetteville Amtrak Station,Fayetteville,United States,35.0551,-78.8847
Kenilworth Station,Kenilworth,United States,42.0863929,-87.7188554
Indian Hill Station,Winnetka,United States,42.0944484,-87.7260776
Winnetka Station,Winnetka,United States,42.1051752,-87.735091
Hubbard Woods Station,Winnetka,United States,42.1180596,-87.7457998
Glencoe Station,Glencoe,United States,42.1355596,-87.7602443
Braeside Station,Highland Park,United States,42.1527818,-87.7746887
Ravinia Station,Highland Park,United States,42.165004,-87.7849665
Highland Park Station,Highland Park,United States,42.1832298,-87.7998782
Highwood Station,Highwood,United States,42.2033373,-87.8127443
Fort Sheridan Station,Fort Sheridan,United States,42.217504,-87.823022
East Lake Forest Station,Lake Forest,United States,42.2527473,-87.8414713
Lake Bluff Station,Lake Bluff,United States,42.2797261,-87.8488554
Great Lakes Station,Great Lakes,United States,42.3069483,-87.8485776
North Chicago Station,North Chicago,United States,42.328615,-87.8391331
Waukegan Station,Waukegan,United States,42.3606155,-87.830563
Zion Station,Zion,United States,42.4491706,-87.8202443
Winthrop Harbor Staiton,Winthrop Harbor,United States,42.4827817,-87.8182998
Kenosha Station,Kenosha,United States,42.5858372,-87.828022
Ashland-Lineville Airport,Lineville,United States,33.2841972,-85.8089653
Talladega Municipal Airport,Talladega,United States,33.5699005127,-86.0509033203
Greenville Downtown Airport,Greenville,United States,34.8479003906,-82.3499984741
Guntersville Municipal Airport - Joe Starnes Field,Guntersville,United States,34.4017219,-86.2657787
Ravinia Park Station,Highland Park,United States,42.1580596,-87.7791331
Mankato Regional Airport,Mankato,United States,44.22159958,-93.91870117
Troy Municipal Airport at N Kenneth Campbell Field,Troy,United States,31.860399,-86.012101
Merkel Field Sylacauga Municipal Airport,Sylacauga,United States,33.1717987060547,-86.3054962158203
Enterprise Municipal Airport,Enterprise,United States,31.29969978,-85.89990234
Carl Folsom Airport,Elba,United States,31.41,-86.090278
Blackwell Field,Ozark,United States,31.431944,-85.620556
Reeves Airport,Tallassee,United States,32.515,-85.876111
South Alabama Regional Airport,Andalusia,United States,31.308333,-86.392222
Ryan Field,Tucson,United States,32.1422004699707,-111.175003051758
Thomas C Russell Field,Alexander City,United States,32.9146995544,-85.9629974365
Amtrak Station,McComb,United States,31.2445,-90.4512
Meriden Markham Municipal Airport,Meriden,United States,41.5087013244629,-72.8294982910156
Van Buren Street Station,Chicago,United States,41.8769146,-87.6233102
Museum Campus 11th St. Station,Chicago,United States,41.8686111,-87.6238163
57th Street Station,Chicago,United States,41.7933665,-87.5898448
East Chicago Station,East Chicago,United States,41.6114919,-87.4813219
Dune Park Station,Chesterton,United States,41.644906,-87.0630057
Port Tampa Bay,Tampa Bay,United States,27.94985,-82.445255
Hialeah Market Station,Hialeah,United States,25.811239,-80.258703
Ridgely Airpark,Ridgely,United States,38.970100402832,-75.8663024902344
New Castle Henry Co. Municipal Airport,New Castle,United States,39.87590027,-85.32649994
Scott City Municipal Airport,Scott City,United States,38.4743003845215,-100.88500213623
Brewster Field,Holdredge,United States,40.452099,-99.336502
Pratt Regional Airport,Pratt,United States,37.70159912,-98.74690247
Wahoo Municipal Airport,Wahoo,United States,41.2412986755,-96.59400177
Jim Kelly Field,Lexington,United States,40.7910003662,-99.7772979736
Sublette Municipal Airport,Sublette,United States,37.49140167,-100.8300018
Council Bluffs Municipal Airport,Council Bluffs,United States,41.2592010498,-95.760597229
Kokomo Municipal Airport,Kokomo,United States,40.528198242188,-86.05899810791
Neodesha Municipal Airport,Neodesha,United States,37.4353981018066,-95.6461029052734
King Ranch Airport,Sutton,United States,61.7956008911133,-148.354995727539
Elkhart Morton County Airport,Elkhart,United States,37.000702,-101.879997
Front Range Airport,Denver,United States,39.7853012084961,-104.542999267578
Galesburg Municipal Airport,Galesburg,United States,40.9379997253,-90.431098938
Tribune,Tribune,United States,38.4514722,-101.7500833
Guymon Municipal Airport,Guymon,United States,36.6851005554,-101.508003235
Camdenton,Camdenton,United States,37.9739722,-92.6911944
Meade Municipal Airport,Meade,United States,37.2769012451172,-100.356002807617
Turkey Mountain Estates Airport,Shell Knob,United States,36.5917015075684,-93.6669006347656
Ulysses Airport,Ulysses,United States,37.60400009,-101.3740005
Flagler Aerial Spraying Inc Airport,Flagler,United States,39.2799987792969,-103.067001342773
Independence Municipal Airport,Independence,United States,37.1584014893,-95.7783966064
Augusta Municipal Airport,Augusta,United States,37.6716003417969,-97.0779037475586
Larned Pawnee County Airport,Larned,United States,38.20859909,-99.08599854
Lampasas Airport,Lampasas,United States,31.1061992645264,-98.1958999633789
Bay City Municipal Airport,Bay City,United States,28.9733009338,-95.8635025024
Cox Field,Paris,United States,33.636600494385,-95.450798034668
Coffeyville Municipal Airport,Coffeyville,United States,37.09400177,-95.5718994141
The Farm Airport,Summit,United States,33.9357986450195,-81.4297027587891
Greeley–Weld County Airport,Greeley,United States,40.4374008179,-104.633003235
General Dewitt Spain Airport,Memphis,United States,35.20069885,-90.05400085
Oryol Yuzhny Airport,Oakley,United States,52.9347000122,36.0022010803
Fremont Municipal Airport,Fremont,United States,41.44910049,-96.52020264
La Grande/Union County Airport,La Grande,United States,45.2901992798,-118.007003784
Moyer Field,Line Lexington,United States,40.2967725,-75.2479522
Pocono Mountains Municipal Airport,Mount Pocono,United States,41.137503,-75.378897
Quakertown Airport,Quakertown,United States,40.435199737549,-75.381896972656
Princeton,Princeton,United States,40.399167,-74.658889
Harbor,Newport,United States,41.48627,-71.317954
Harbour,Galveston,United States,29.309211,-94.796855
Morris Canal Basin,New Jersey,United States,40.710581,-74.044429
Northwest Arkansas Samuel Walton International Airport,Bentonville,United States,36.386516959,-94.153441209
NAS Agana Airport,Agana,United States,13.483056,144.7933673
Banning Municipal Airport,Banning,United States,33.9230995178,-116.850997925
Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,41.985500335693,-97.435096740723
Keweenaw Waterway,Houghton,United States,47.1222,-88.5938
Windigo Harbor Seaplane Dock,Isle Royale National Park,United States,47.910917,-89.158778
Arlington Municipal Airport,Arlington,United States,48.16070175,-122.1589966
Peter O Knight Airport,Tampa,United States,27.915599822998,-82.44930267334
Chicago Helicopter Experience,Chicago,United States,41.848349,-87.647573
Meuer Farm Helicopter Landing,Chilton,United States,43.98144,-88.300423
Hyannis Inner Harbor,Barnstable,United States,41.6475829,-70.2793818
Straight Warf,Nantucket,United States,41.284739,-70.0933503
Jackson Union Station,Jackson,United States,32.301111,-90.191111
Zion Nationalpark,Zion Nationalpark,United States,37.217655,-112.974176
Yosemite Nationalpark,Yosemite Nationalpark,United States,37.745557,-119.593538
Perkiomen Valley Airport,Collegeville,United States,40.2040483,-75.4302631
Bay Bridge,Stevensville,United States,38.9764554,-76.3299691
Montauk Airport,Montauk,United States,41.0765,-71.920797
Centennial Station-Amtrak,Olympia,United States,46.99145,-122.79403
Union Depot-Amtrak,Centralia,United States,46.7174,-122.9529
Irving Park Station,Chicago,United States,41.9524992,-87.730079
Jefferson Park Transit Center,Chicago,United States,41.9699499,-87.7640733
Porter County Municipal Airport,Valparaiso IN,United States,41.45399857,-87.00710297
Mason County Airport,Ludington,United States,43.96250153,-86.40789795
Reid-Hillview Airport of Santa Clara County,San Jose,United States,37.332901001,-121.819000244
Fraser CO Winter Park,Fraser CO,United States,39.949225,-105.817164
Green River Station,Green River,United States,38.992083,-110.165278
Amtrak Station,Helper UT,United States,39.683889,-110.85375
Winnemucca Station,Winnemucca,United States,40.969444,-117.731389
Colfax Station,Colfax CA,United States,39.0994,-120.9531
Roseville station ,Roseville,United States,38.75,-121.2862
Dunsmuir Station,Dunsmuir CA,United States,41.2112,-122.2706
Chemult Station,Chemult OR,United States,43.21683,-121.781436
Albany Depot ,Albany OR,United States,44.630278,-123.1025
Salem Station,Salem OR,United States,44.932222,-123.028056
Vancouver WA Station,Vancouver WA,United States,45.628889,-122.686389
Amtrak Station,Granby CO,United States,40.0841,-105.9355
Stellwagen Bank National Marine Sanctuary,Atlantic Ocean,United States,42.4301733,-70.233896
Barnstable Harbor,Barnstable,United States,41.7053635,-70.3008188
Buffalo-Exchange Street Station,Buffalo,United States,42.8783,-78.8738
SEA Seaplane,Seattle,United States,47.6321326,-122.3275924
Deming Station,Deming,United States,32.272195,-107.754279
Lake Brooks AK,Katmai National Park ,United States,58.554722,-155.777217
Ludington Ferry Terminal,Ludington,United States,43.9491748,-86.4532907
Manitowoc Ferry Terminal,Manitowoc,United States,44.0897108,-87.6535447
Lancaster Station,Lancaster,United States,40.054364,-76.307722
Harrisburg Transportation Center,Harrisburg,United States,40.261944,-76.877778
Princeton Junction,Princeton,United States,40.3171699,-74.6227145
Methow Valley State Airport,Winthrop,United States,48.4249483,-120.1458856
Lake Chelan Airport,Chelan,United States,47.8660103,-119.9427017
Lost River Resort Airport,Mazma,United States,48.6495842,-120.5020444
Stehekin State Airport,Stehekin,United States,48.3457778,-120.7208056
Far Rockaway Station,Far Rockaway,United States,40.6077377,-73.7517433
Inwood Station,Inwood,United States,40.6122841,-73.7463687
Lawrence Station,Lawrence,United States,40.6157341,-73.7380887
Cedarhurst Station,Cedarhurst,United States,40.6221741,-73.7283687
Woodmere Station,Woodmere,United States,40.6313341,-73.7158987
Santa Clarita - CA,Santa Clarita,United States,34.424959,-118.597224
Camarillo Airport,Camarillo - CA,United States,34.2136993408203,-119.09400177002
Bellingham-Bellingham Station,Bellingham,United States,48.7205,-122.5111
Kahiltna Glacier Base Camp Airstrip,Denali NP,United States,62.966667,-151.166667
Kalispell City Airport,Kalispell,United States,48.1785694,-114.3037408
University Airport,Davis,United States,38.531137,-121.787423
Garibaldi Brothers Airport,Cordelia,United States,38.173663,-122.124524
Richmond BART Station,Richmond,United States,37.936811,-122.353095
San Antonio Caltrain Station,Mountain View,United States,37.407222,-122.106944
Watsonville Municipal Airport,Watsonville,United States,36.9356994629,-121.790000916
Hollister Municipal Airport,Hollister,United States,36.8932991028,-121.410003662
Williamsburg Jamestown Airport,Williamsburg,United States,37.239200592041,-76.7161026000977
Rushmore Heliport,Keystone,United States,43.883,-103.417
Rockville Amtrak Station,Rockville,United States,39.0844971,-77.1482614
Hillsdale Station,Hillsdale,United States,37.537778,-122.2975
Union County Airport,Marysville,United States,40.2247009277344,-83.3516006469727
Kona Dock,Kailua-Kona Hawaii,United States,19.638587,-155.996739
St Louis Regional Airport,Alton/St Louis,United States,38.8903007507,-90.0459976196
Chandler Field,Alexandria,United States,45.8662986755,-95.3946990967
Columbus Municipal Airport,Columbus,United States,39.2619018555,-85.8963012695
Curtis Field,Brady,United States,31.1793003082,-99.3238983154
Eastern Sierra Regional Airport,Bishop,United States,37.3731002808,-118.363998413
Baker City Municipal Airport,Baker City,United States,44.8372993469,-117.808998108
Miley Memorial Field,Big Piney,United States,42.58509827,-110.1110001
Ozark Regional Airport,Mountain Home,United States,36.3689002991,-92.4704971313
W K Kellogg Airport,Battle Creek,United States,42.3073005676,-85.2515029907
Burley Municipal Airport,Burley,United States,42.5425987244,-113.772003174
Northeast Iowa Regional Airport,Charles City,United States,43.0726013184,-92.6108016968
Chanute Martin Johnson Airport,Chanute,United States,37.668800354,-95.4850997925
Jacksonville Executive at Craig Airport,Jacksonville,United States,30.3362998962,-81.5143966675
Crossville Memorial Whitson Field,Crossville,United States,35.9513015747,-85.0849990845
Davison Army Air Field,Fort Belvoir,United States,38.7150001526,-77.1809997559
Barstow Daggett Airport,Daggett,United States,34.85369873,-116.7870026
Deming Municipal Airport,Deming,United States,32.262298584,-107.721000671
Desert Rock Airport,Mercury,United States,36.6194,-116.032997
Needles Airport,Needles,United States,34.7663002014,-114.623001099
Duke Field,Crestview,United States,30.65040016,-86.52290344
Murray Field,Eureka,United States,40.8033981323,-124.112998962
San Marcos Regional Airport,San Marcos,United States,29.8927,-97.862999
Sawyer County Airport,Hayward,United States,46.0251998901,-91.4442977905
Kimble County Airport,Junction,United States,30.5112991333,-99.7634963989
Monticello Municipal Ellis Field,Monticello,United States,33.6385994,-91.75099945
Derby Field,Lovelock,United States,40.0663986206,-118.565002441
Mobridge Municipal Airport,Mobridge,United States,45.54650116,-100.4079971
Mc Comb/Pike County Airport/John E Lewis Field,Mc Comb,United States,31.17849922,-90.47190094
Southern Illinois Airport,Carbondale/Murphysboro,United States,37.7780990600586,-89.2519989013672
Mc Entire Joint National Guard Base,Eastover,United States,33.92079926,-80.80130005
Brunswick Executive Airport,Brunswick,United States,43.89220047,-69.93859863
Naval Station Mayport (Admiral David L. Mcdonald Field),Mayport,United States,30.39109993,-81.42469788
Orangeburg Municipal Airport,Orangeburg,United States,33.456798553467,-80.859497070312
Columbus Municipal Airport,Columbus,United States,41.44800186,-97.34259796
Ottumwa Regional Airport,Ottumwa,United States,41.10660172,-92.44789886
Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,United States,31.27569962,-85.71340179
Ralph Wenz Field,Pinedale,United States,42.79550171,-109.8069992
Dutchess County Airport,Poughkeepsie,United States,41.6265983581543,-73.8842010498047
New Richmond Regional Airport,New Richmond,United States,45.14830017,-92.5381012
Russell Municipal Airport,Russell,United States,38.872100830078,-98.811798095703
Redwood Falls Municipal Airport,Redwood Falls,United States,44.54719925,-95.08229828
Salinas Municipal Airport,Salinas,United States,36.662799835205,-121.60600280762
Sonora Municipal Airport,Sonora,United States,30.585699081421,-100.6490020752
Saline County Regional Airport,Benton,United States,34.59059906,-92.47940063
Tonopah Airport,Tonopah,United States,38.06019974,-117.086998
Aurora State Airport,Aurora,United States,45.2471008300781,-122.769996643066
Ukiah Municipal Airport,Ukiah,United States,39.125999450684,-123.20099639893
University Oxford Airport,Oxford,United States,34.384300231934,-89.536796569824
Huntsville Regional Airport,Huntsville,United States,30.7469005585,-95.5871963501
Miller Field,Valentine,United States,42.85779953,-100.5479965
Winnemucca Municipal Airport,Winnemucca,United States,40.8965988159,-117.805999756
West Woodward Airport,Woodward,United States,36.438,-99.5226667
Cape Canaveral AFS Skid Strip,Cocoa Beach,United States,28.4675998688,-80.5665969849
Homey (Area 51) Airport,Groom Lake,United States,37.2350006103516,-115.810997009277
Zanesville Municipal Airport,Zanesville,United States,39.9444007874,-81.8920974731
Nenana Municipal Airport,Nenana,United States,64.5473022460938,-149.074005126953
Wasilla Airport,Wasilla,United States,61.5717010498,-149.539993286
Kahului Cruise Terminal,Kahului Maui,United States,20.896733,-156.466495
Black Rock City Airport,Gerlach,United States,40.7616106,-119.2120421
Dicka,DICKA,United States,37.789,-122.43
Sundance Helicopters,Quatermaster Canyon,United States,35.9675,-113.765833
Carl St. and Cole St. Station,San Francisco,United States,37.765833,-122.449806
2nd and King Station,San Francisco,United States,37.77942,-122.3901
Folsom and The Embarcadero Station,San Francisco,United States,37.79045,-122.38954
Montgomery Street Station,San Francisco,United States,37.789355,-122.401942
Powell Street Station,San Francisco,United States,37.784,-122.408
Van Ness Station,San Francisco,United States,37.775,-122.419
Duboce and Church Station,San Francisco,United States,37.76946,-122.42912
Duboce and Noe Street Station,San Francisco,United States,37.76919,-122.43357
Irving and 2nd Avenue Station,San Francisco,United States,37.76436,-122.45883
Judah and 9th Avenue,San Francisco,United States,37.76218,-122.46618
Bay Shore Blvd and Boutwell St,San Francisco,United States,37.734898,-122.405911
7th St and Bryant St,San Francisco,United States,37.774629,-122.405073
Cherry and Grundy,San Bruno,United States,37.628348,-122.425642
Los Altos Station,Los Altos,United States,37.381789,-122.132472
Castro Street Station,San Francisco,United States,37.76252,-122.43553
St. Francis Blvd and Clarinada Ave,Daly City,United States,37.671066,-122.480115
Downtown Berkeley BART Station,Berkeley,United States,37.869799,-122.268197
West Portal Ave and Sloat Blvd,San Francisco,United States,37.734413,-122.472066
Portola Dr and Burnett Ave,San Francisco,United States,37.74707,-122.444819
Saratoga and Payne,San Jose,United States,37.301563,-121.981332
West Oakland BART Station,Oakland,United States,37.8049,-122.2951
Lake Merritt BART Station,Oakland,United States,37.797773,-122.266588
Fruitvale BART Station,Oakland,United States,37.774836,-122.224081
Oakland Coliseum BART Station,Oakland,United States,37.753611,-122.196944
Oakland International Airport BART Station,Oakland,United States,37.7132,-122.2122
Saratoga and Moorpark,San Jose,United States,37.315526,-121.976489
Homestead and Mary,San Jose,United States,37.337697,-122.049767
San Antonio and Bayshore,Palo Alto,United States,37.431469,-122.1000635
Tracy Municipal Airport,Tracy,United States,37.6889991760254,-121.442001342773
Embarcadero and Stockton St,San Francisco,United States,37.808383,-122.410332
Embarcadero and Ferry Building,San Francisco,United States,37.79515,-122.393909
Doolittle Station,Oakland,United States,37.728333,-122.199722
Martinsburg Station,Martinsburg,United States,39.458611,-77.960694
Cary Station,Cary,United States,35.788611,-78.781328
Southern Pines Station,Southern Pines,United States,35.175527,-79.390383
Hamlet Station,Hamlet,United States,34.883328,-79.698256
Camden Station,Camden,United States,34.248,-80.625
Denmark Station,Denmark,United States,33.3262,-81.1436
Valparaiso Station,Valparaiso,United States,41.466567,-87.065799
Warsaw Station,Warsaw,United States,41.236096,-85.851833
Lima Station,Lima,United States,40.744935,-84.102117
Mansfield Union Station,Mansfield,United States,40.768637,-82.512401
Upper Sandusky Station,Upper Sandusky,United States,40.824756,-83.283762
Bucyrus Station,Bucyrus,United States,40.808601,-82.966571
Wooster Station,Wooster,United States,40.799006,-81.931987
Canton Station,Canton,United States,40.795537,-81.367836
Wildwood Station,Wildwood,United States,28.86553,-82.03963
Baldwin Crossing,Baldwin,United States,30.300415,-81.975053
Bolton Field,Columbus,United States,39.9011993408203,-83.1369018554688
Skagit Regional Airport,Skagit,United States,48.4709014893,-122.42099762
Duffields MARC Station,Duffields,United States,39.362111,-77.827778
Brunswick MARC Station,Brunswick,United States,39.311944,-77.627222
Point of Rocks MARC Station,Point of Rocks,United States,39.273528,-77.533333
Germantown MARC Station,Germantown,United States,39.173333,-77.270667
Gaithersburg MARC Station,Gaithersburg,United States,39.141528,-77.193056
Silver Spring MARC Station,Silver Spring,United States,38.993841,-77.031321
Crystal City VRE Station,Arlington,United States,38.859444,-77.048333
Franconia Springfield Station,Springfield,United States,38.766111,-77.168611
Woodbridge VRE Station,Woodbridge,United States,38.659167,-77.248056
Fredericksburg Station,Fredericksburg,United States,38.298333,-77.456944
Spotsylvania VRE Station,Fredericksburg,United States,38.2214,-77.441
Rippon VRE Station,Woodbridge,United States,38.6125,-77.253611
Potomac Shores VRE Station,Dumfries,United States,38.572659,-77.263307
Brooke VRE Station,Brooke,United States,38.387222,-77.381667
Leeland Road VRE Station,Stafford,United States,38.346944,-77.437778
Lorton VRE Station,Lorton,United States,38.715,-77.214444
Terminal Station,Chattanooga,United States,35.036944,-85.306944
Marion County Brown Field,Jasper,United States,35.060699,-85.585297
Evergreen Regional Airport/Middleton Field,Evergreen,United States,31.4158,-87.043999
Flomaton Station,Flomaton,United States,30.998876,-87.257451
Pryor Field Regional Airport,Decatur,United States,34.6526985168,-86.9453964233
Glasgow Municipal Airport,Glasgow,United States,37.03179932,-85.9536972
Lithonia Station,Lithonia,United States,33.712124,-84.105713
Madison-Holiday Inn Heliport,Madison,United States,33.55349,-83.47155
Augusta Shuttle Station,Augusta,United States,33.484831,-82.079085
Harper Ridge Airstrip,Harper Ridge,United States,41.413811,-81.452579
Flagler County Airport,Flagler County,United States,29.4645926,-81.2091644
Tavernaero Park Airport,Tavernier,United States,25.0087408,-80.5331167
Largo Station,Key Largo,United States,25.169888,-80.376139
Yeehaw Station,Yeehaw Junction,United States,27.699749,-80.904368
Williams Hawgwild Airport,Fort Pierce,United States,27.408954,-80.427569
Opa-Locka West Airport,Hialeah,United States,25.948889,-80.423333
Joe Robbie Stadium Heliport,Miami Gardens,United States,25.960104,-80.236716
Homestead Seaboard Air Line Railway Station,Homestead,United States,25.471667,-80.489167
Lake Suzy Estates Airfield,Lake Suzy,United States,27.042593,-82.043568
Andytown Airstrip,Andytown,United States,26.14505,-80.454274
Northside Station,Miami,United States,25.845556,-80.248611
Dr. Martin Luther King Jr. Plaza Station,Hialeah,United States,25.832222,-80.240833
Brownsville Station,Miami,United States,25.821944,-80.240556
Earlington Heights Station,Miami,United States,25.8125,-80.23
Allapattah Station,Miami,United States,25.808611,-80.215556
Santa Clara Station,Miami,United States,25.795833,-80.215278
Civic Center Station,Miami,United States,25.789722,-80.215
Culmer Station,Miami,United States,25.784444,-80.207778
Historic Overtown Lyric Theatre Station,Miami,United States,25.780833,-80.196111
Government Center Station,Miami,United States,25.775833,-80.195833
Third Street Metromover Station,Miami,United States,25.771944,-80.193333
Knight Center Metromover Station,Miami,United States,25.771667,-80.191111
Bayfront Park Metromover Station,Miami,United States,25.773056,-80.187222
First Street Metromover Station,Miami,United States,25.775556,-80.189722
College-Bayside Metromover Station,Miami,United States,25.7775,-80.189722
College North Metromover Station,Miami,United States,25.778889,-80.191944
Wilkie D. Ferguson Jr. Metromover Station,Miami,United States,25.778611,-80.195278
Miami Avenue Metromover Station,Miami,United States,25.773333,-80.193333
Highland Gardens Station,Highland Gardens,United States,25.964964,-80.166443
College Park MARTA Station,Atlanta,United States,33.651673,-84.448793
East Point MARTA Station,Atlanta,United States,33.677814,-84.440344
Lakewood-Fort McPherson MARTA Station,Atlanta,United States,33.700457,-84.428859
Oakland City MARTA Station,Atlanta,United States,33.716848,-84.4252
West End MARTA Station,Atlanta,United States,33.73581,-84.41296
Garnett MARTA Station,Atlanta,United States,33.747845,-84.396415
Five Points MARTA Station,Atlanta,United States,33.753826,-84.391571
Civic Center MARTA Station,Atlanta,United States,33.766305,-84.387209
North Avenue MARTA Station,Atlanta,United States,33.771712,-84.386699
Midtown MARTA Station,Atlanta,United States,33.781121,-84.386345
Arts Center MARTA Station,Atlanta,United States,33.789705,-84.387789
Lindbergh Center MARTA Station,Atlanta,United States,33.821995,-84.367447
34th Street Hudson Yards Station,New York,United States,40.755839,-74.001961
Battery Park Landing,New York,United States,40.702454,-74.016868
59th St BMT 4th Ave Line Brooklyn Station,New York,United States,40.641078,-74.018181
8th Ave BMT Sea Beach Line Brooklyn Station,New York,United States,40.634558,-74.010694
Goethals Bridge Staten Island Station,New York,United States,40.628229,-74.181538
Wall St IRT Lexington Ave Line Station,New York,United States,40.70771,-74.011717
Fulton St. Station ,New York,United States,40.710206,-74.007744
Brooklyn Bridge City Hall Chambers St,New York,United States,40.712778,-74.004722
Canal St. Station,New York,United States,40.718056,-74
Spring St. IRT Lexington Ave Line,New York,United States,40.722222,-73.997222
Bleecker St. Broadway Lafayette St. Station,New York,United States,40.725833,-73.994722
Astor Place IRT Lexington Ave Line Station,New York,United States,40.729722,-73.991667
14th St. Union Square Station,New York,United States,40.734722,-73.990278
23rd St. IRT Lexington Ave Line Station,New York,United States,40.740169,-73.98644
28th St. IRT Lexington Ave Line Station,New York,United States,40.74329,-73.984165
33rd St. IRT Lexington Ave Line Station,New York,United States,40.746389,-73.981944
Grand Central 42nd St. Station,New York,United States,40.752283,-73.977519
Times Square 42nd St. Port Authority Station,New York,United States,40.756,-73.987
50th St. IRT Broadway 7th Ave Line Station,New York,United States,40.761,-73.984
59th St. Columbus Circle Station,New York,United States,40.767997,-73.981934
66th St. Lincoln Ctr. IRT Broadway 7th Ave. Line Station,New York,United States,40.774,-73.982
72nd St. IRT Broadway 7th Ave. Line Station,New York,United States,40.779,-73.982
79th St. IRT Broadway 7th Ave. Line Station,New York,United States,40.784,-73.98
86th St. IRT Broadway 7th Ave. Line Station,New York,United States,40.7883,-73.9764
Paterson Station,Paterson,United States,40.9146,-74.1673
Wayne Route 23 Transit Center,Wayne,United States,40.8993,-74.2561
Denville Station,Denville,United States,40.883889,-74.481111
Mount Arlington Station,Mount Arlington,United States,40.8967,-74.6328
Mount Olive Station,Mount Olive,United States,40.907417,-74.730778
Columbia NJ Station,Columbia,United States,40.918472,-75.092028
